energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
811.0,5.6,0.6,0.0,0.0,26.0,2.9,3.0,8.3,1.4,0.551181102362205,0.0001525476839237,0.0106715176715176,0.12,0.0027264367816091,4
171.0,0.0,0.0,0.002790590405904,0.0143243243243243,3.8,3.4,0.0,4.5,0.1524,0.06,0.0001651114893617,0.0268741452991453,0.142,0.0074515625,4
881.0,7.3,2.5,0.0,0.0160823170731707,25.2,4.4,2.0,9.8,1.2954,0.51,0.0002837894736842,0.0361373390557939,0.1348484848484848,0.004147794117647,3
926.0,16.5,3.8,0.0639730639730639,0.0,8.6,0.9,2.8125,9.6,2.3,0.905511811023622,0.0002775652173913,1.8111416781293048e-06,0.3603999999999999,0.0038450643776824,1
976.0,25.0,2.1,0.7544483985765125,0.0,2.6,0.8,0.6,0.4,1.5,0.590551181102362,0.0001453023255813,0.02,0.2481249999999999,0.0078369565217391,2
1006.0,18.0,13.0,0.1383759733036707,0.0950277935337493,6.0,6.0,0.5,14.0,2.4384,0.96,0.0001823133414932,0.0258241421568627,0.34391015625,0.0052771739130434,0
2202.0,28.9,11.7,0.6897842876165113,0.0121960618556701,58.5,19.6,3.7,6.4,1.0,0.393700787401575,0.0004428888888888,0.0666495726495726,0.1582874999999999,0.0074786324786324,0
476.0,2.3,0.8,0.0,0.006552436003303,0.6,0.5,0.96,22.3,1.32,0.519685039370079,0.0001693786982248,0.0087540983606557,0.12,0.0025862068965517,3
272.0,0.6,0.0,0.005950184501845,0.0074674674674674,9.4,2.2,2.3,4.2,0.67,0.263779527559055,0.0002696893203883,0.0134943396226415,0.1328535031847134,0.0063609970674486,4
2310.0,35.0,20.0,0.1957730812013348,0.1032229154849688,49.0,38.0,3.6,9.0,0.28,0.110236220472441,0.0002533659730722,0.0349142156862745,0.2169682539682539,0.0023910891089108,0
251.0,1.9,0.3,0.0102075645756457,0.0001195488721804,1.2,1.2,2.2,8.4,0.43,0.169291338582677,0.000498,0.0332957746478873,0.12,0.0043806532663316,4
2083.0,26.7,2.4,0.0518348623853211,0.0,58.6,2.6,2.705,4.8,3.22,1.26771653543307,0.00020124426981,0.0618086642599278,0.5484179894179895,0.0093189655172413,1
1436.0,12.2,8.0,0.0,0.1556249999999999,49.2,26.1,3.5,7.1,0.4064,0.16,0.0001456249999999,0.0,0.040625,0.00118125,1
261.0,2.4,0.4,0.0,0.0009249011857707,4.6,2.4,1.7,4.7,1.1,0.433070866141732,0.0001776732522796,0.0238492063492063,0.31,0.0034416224489795,3
466.0,2.1,0.6,0.0113929889298892,0.0003127819548872,18.3,15.8,2.2,3.5,0.1,0.0393700787401575,0.0005449259578131,0.0139354838709677,0.12,0.0039286432160804,4
2097.0,23.0,15.0,0.1076751946607341,0.0906443562110039,65.0,36.0,1.875,6.9,0.45974,0.181,0.0001443084455324,0.0209620098039215,0.36628125,0.0046683229813664,0
64.0,0.1,0.5,0.0,0.0300238870792616,0.8,0.5,1.6,2.0,1.524,0.6,0.0002032835820895,0.0258620689655172,0.8287913669064748,0.0078095238095238,2
268.0,0.1,0.0,0.0,0.0,13.8,12.8,1.6,0.5,0.01,0.0039370078740157,3.854004576659039e-05,0.0104729411764705,0.12,0.0032641558441558,4
480.0,0.4,0.1,0.0052173913043478,0.0,3.7,2.9,1.4,23.0,0.762,0.3,0.0001994482288828,0.009081081081081,0.1386528497409326,0.0024888888888888,4
1456.0,18.9,8.6,0.62,0.0161277405017921,37.1,30.8,0.5,7.2,0.254,0.1,0.0005428511530398,0.057183734939759,0.3217647058823529,0.0066251074806534,0
806.0,10.8,6.5,0.0346463742166517,0.0,19.3,16.3,0.0,4.6,0.14,0.0551181102362205,0.0003608816120906,0.056794,0.4681730769230769,0.0062251256281407,1
748.0,9.1,4.1,0.0015538847117794,0.0,11.3,3.2,2.4,6.5,0.7112,0.28,6.183254344391785e-05,0.0258031088082901,0.1387096774193548,0.0019796700440528,3
275.0,1.9,1.3,0.0,0.0007496706192358,9.8,0.7,1.8,1.4,0.75,0.295275590551181,0.0001717104863221,0.0291269841269841,0.12,0.0025445510204081,3
2287.0,34.7,20.9,0.528235294117647,0.01790625,50.6,46.7,7.4,4.9,0.0299999999999999,0.0118110236220472,0.0005337894736842,0.0692631578947368,0.3292105263157895,0.0052,0
583.0,7.5,3.6,0.019810885608856,0.0,11.8,3.4,2.7,5.0,0.43,0.169291338582677,0.0002786000860955,0.0187732558139534,0.1224256559766763,0.002485,4
6.0,0.0,0.0,0.0,0.0178201219512195,0.0,0.0,0.2,0.1,0.02,0.0078740157480315,0.0002464935064935,0.03808,0.1291463414634146,0.0093716216216216,3
181.0,2.7,0.4,0.0184426229508196,0.0,0.0,0.0,0.15,4.6,0.08,0.031496062992126,0.0002559806284976,0.0204404069767441,0.12,0.0027545454545454,4
687.0,9.3,1.1,0.4913700107874865,0.0015310492505353,14.0,1.0,1.9,5.4,0.96,0.377952755905512,0.0001290757097791,0.0134661016949152,0.1866666666666666,0.0083725925925925,3
140.0,2.0,0.5,0.0,0.0,3.5,0.9,0.8,0.6,0.635,0.25,0.0002319047619047,0.012276923076923,0.12,0.0106542056074766,3
1021.0,26.0,1.8,0.9941002949852508,0.0007414369256474,2.9,1.5,1.5,0.4,1.4,0.551181102362205,0.0002772433061699,0.02,0.12768,0.0064532258064516,2
1000.0,10.0,4.0,0.4002859185132237,0.0244800817160367,26.6,3.6,2.5,9.3,1.4,0.551181102362205,0.00012,0.0133157894736842,0.373044776119403,0.002969387755102,2
791.0,6.23,2.4,0.0084594095940959,0.002022022022022,25.0,2.63,2.11,8.29,0.914,0.36,0.0003247428571428,0.0138061895551257,0.12,0.0036900275482093,4
108.0,3.0,1.9,0.0383458646616541,0.0791048951048951,15.9,15.2,0.0,4.3,0.1,0.0393700787401575,0.0001019741935483,0.0120648199445983,0.1580263157894736,0.0035665413533834,3
909.0,18.0,6.8,0.7115600448933782,0.0,3.4,1.0,0.0,12.0,2.1,0.826771653543307,0.0001919832402234,2.014497936726273e-05,0.3684545454545455,0.0068181818181818,1
934.0,0.1,0.0,0.0687256176853055,0.0,54.0,54.0,1.15,0.4,0.0,0.0,0.0002688294168842,0.0436305048335123,0.1708255813953488,0.0057349823321554,1
243.0,0.3,0.1,0.0148907103825136,0.0,12.4,11.1,1.4,0.6,0.0,0.0,0.0002730279542566,0.012,0.1768627450980392,0.6444205298013244,4
315.0,0.6,0.5,0.0025830258302583,0.0147747747747747,15.8,14.7,1.3571428571428572,0.5,0.01,0.0039370078740157,0.0001645676595744,0.0295760683760683,0.1279964028776978,0.00681875,4
440.0,2.0,0.2,0.0,0.0,10.5,0.5,3.0,9.6,1.7,0.669291338582677,0.000414342629482,0.0091228070175438,0.1392162162162162,0.0033083700440528,4
1207.0,6.0,2.5,0.0,0.0,46.6,3.0,6.4,8.3,1.0,0.393700787401575,0.0004462151394422,0.0098245614035087,0.1219310344827586,0.0032096916299559,4
1125.0,4.9,2.5,0.6476054324517513,0.0082226762002042,44.3,3.7,2.2,10.4,1.4986,0.59,0.0002526366559485,0.0165384615384615,0.3388363636363636,0.0078673575129533,2
2224.0,31.3,19.8,0.2590262172284644,0.0737005347593582,51.5,43.0,7.6,7.6,0.11176,0.044,0.0001764061046511,0.001415988372093,0.1308523725834798,0.0051099746192893,0
1530.0,5.0,2.0,0.0,0.0526804498842209,75.0,50.0,4.5,4.0,0.635,0.25,0.0005372273669661,0.0601702614379085,0.8378571428571429,0.007,1
264.0,2.2,1.0,0.0032472324723247,0.0133333333333333,7.0,1.2,2.0,2.8,0.68,0.267716535433071,0.0001663079148936,0.0209299145299145,0.0696904761904761,0.0007287234042553,4
502.0,4.0,1.3,0.0735468564650059,0.0006617647058823,0.8,0.8,0.0,20.0,1.778,0.7,0.0003563272727272,0.0340319634703196,0.6171851851851852,0.0117030640668523,2
1205.0,4.0,0.59,0.0,6.982872200263506e-05,53.0,8.5,2.5,8.0,1.1176,0.44,0.0001485767477203,0.0158146095717884,0.12,0.0052674193548387,3
360.0,2.5,1.0,0.4542050520059435,0.0016791577444682,0.5,0.5,0.0,15.0,0.9652,0.38,0.0001387096774193,0.0602051282051282,0.12,0.0079217283950617,3
2401.0,36.6,21.2,0.0,0.06322,52.5,52.2,0.0,8.3,0.28,0.110236220472441,0.0,0.026,0.614,0.00155,0
492.0,7.9,1.8,0.0081642066420664,0.0026626626626626,6.0,3.8,1.8,4.9,0.57,0.224409448818898,0.0002954857142857,0.0145241779497098,0.1219469026548672,0.0037922865013774,4
589.0,6.5,2.5,0.3165905631659056,0.041221978021978,0.5,0.5,0.5,20.0,1.8,0.708661417322835,0.000376,0.0019819819819819,0.3896,0.0114708333333333,2
289.0,6.0,2.5,0.5250526315789474,0.0104121212121212,1.5,0.8,2.0,1.5,1.1,0.433070866141732,0.0002143406593406,0.0203566878980891,0.1415,0.0027293617021276,2
2195.0,28.0,16.0,0.2,0.1045887691435053,61.0,38.0,1.2,6.6,0.4,0.15748031496063,0.0002652080783353,0.0364292279411764,0.1987878787878788,0.0025316129032258,0
606.0,4.7,2.0,0.0,0.0102559867877786,1.2,0.8,0.0,24.2,1.3,0.511811023622047,0.0001980273556231,0.02,0.12,0.0065038061224489,3
511.0,5.8,2.4,0.5191740412979351,0.000875939849624,12.3,2.7,0.0,4.4,1.0,0.393700787401575,0.000327473806752,0.02,0.1663103448275862,0.007,2
1147.0,14.6,11.5,0.1232610939112487,0.0018575418994413,30.3,20.0,4.1,3.7,0.12,0.047244094488189,0.0003831534208707,0.0072323529411764,0.6740408163265307,0.011445652173913,1
1211.0,20.4,3.6,0.0471976401179941,0.0009382352941176,12.4,3.2,3.7,12.7,1.3,0.511811023622047,0.0003773923166472,0.0261962616822429,0.4188271604938272,0.0087307692307692,2
166.0,2.1,1.2,0.0,0.0,1.9,0.9,2.8,2.0,0.55,0.216535433070866,0.0001174182561307,0.0118627858627858,0.1416666666666666,0.0031655172413793,4
376.0,1.9,1.3,0.1663969795037756,0.0004559243397573,13.7,12.6,0.6,3.9,0.14,0.0551181102362205,0.0003117744154057,0.02232,0.12,0.004,3
1941.0,19.0,14.0,0.3014492753623188,0.0171895663082437,66.0,36.0,1.7,6.5,0.650000000000001,0.255905511811024,0.0005547379454926,0.0627951807228915,0.3694117647058824,0.0070081685296646,0
176.0,1.8,0.3,0.0120156826568265,0.0004142857142857,2.5,1.8,0.5,3.7,0.254,0.1,0.0005252251399052,0.0123410404624277,0.15,0.0028949771689497,4
464.0,5.4,0.6,0.0,0.0135879438480594,8.1,1.5,0.9,7.0,1.1,0.433070866141732,0.0001859673252279,0.02,0.12,0.0046894285714285,3
2284.0,34.4,16.3,0.0728042328042328,0.0123261419354838,51.7,49.2,5.0,5.4,0.15,0.0590551181102362,0.0005002935010482,0.0370933734939759,0.1511764705882353,0.0052536543422184,0
1780.0,10.0,6.0,0.023667100130039,0.014002004008016,68.0,6.0,4.0,13.0,1.35382,0.533,0.0001994691035683,0.0332816808929744,0.6495,0.007,1
1394.0,0.0,0.0,0.0,0.0539722130334105,76.7,66.6,0.0,5.2,0.0,0.0,0.0005321530753282,0.0584267973856209,0.5408125,0.0063172413793103,1
1916.0,17.5,3.5,0.0,0.0589748594111809,65.0,29.0,4.0,8.0,0.68,0.267716535433071,0.0005125017277125,0.0516748366013072,0.6,0.007,1
64.0,0.1,0.0,1.0,0.0006683375104427,0.2,0.2,0.3,0.1,0.0,0.0,0.000249944121071,0.02,0.5585333333333333,0.007,2
2200.0,60.0,12.0,1.0,0.0,0.5,0.5,0.5,0.5,0.508,0.2,0.0008,0.0176931818181818,0.11875,0.0011629213483146,2
218.0,0.2,0.05,0.004640221402214,0.0103103103103103,11.0,9.3,1.8,0.5,0.006604,0.0026,0.0001699576170212,0.025,0.05984,0.001032,4
782.0,9.3,6.2,0.0351238436287675,0.0,22.8,19.1,0.65,2.7,0.14,0.0551181102362205,0.0003524181360201,0.056938,0.4645833333333333,0.0067236180904522,1
724.0,17.6,15.7,0.0,0.0,2.1,1.8,0.2,1.6,0.019558,0.0077,0.0005240322580645,0.0,0.0706917525773195,0.0022746391752577,1
2141.0,26.0,14.0,0.1,0.1192319909245604,60.0,24.0,1.28,8.0,0.4,0.15748031496063,0.0003921664626682,0.0526715686274509,0.1289393939393939,0.0304739336492891,0
293.0,0.6,0.5,0.0026060885608856,0.0147247247247247,14.8,13.7,1.3,0.5,0.01,0.0039370078740157,0.0001646280851063,0.0292758547008547,0.1281582733812949,0.0068890625,4
970.0,19.0,5.2,0.048045359594151,0.0,1.7,1.7,0.3333333333333333,14.0,1.8,0.708661417322835,0.0002617990654205,0.0797797202797202,0.7639344262295082,0.0058323699421965,1
1780.0,23.4,14.7,0.2178819444444444,0.0061399061032863,48.1,41.9,0.975,4.69,0.178,0.0701,0.0004352554744525,0.0464474393530997,0.2700424028268551,0.0058777365491651,0
1712.0,7.45,0.87,0.0,0.0022256097560975,73.5,6.7,3.7,9.3,1.04,0.409448818897638,0.0001886975,0.0295621052631578,0.1272727272727273,0.0043639393939393,3
448.0,6.5,0.7,0.8149466192170818,0.0,8.5,1.0,1.0,3.0,0.8,0.31496062992126,0.0003066046511627,0.0186126506024096,0.21625,0.007641237113402,2
1031.0,15.0,6.0,0.0,0.0,1.0,0.5,1.95,27.0,5.59,2.2007874015748,0.0005321850533807,0.0,0.5768953068592058,0.0069791383219954,1
1624.0,1.5,0.3,0.3269598470363288,0.0020727272727272,84.7,25.0,3.1,6.1,0.65,0.255905511811024,3.6906474820143885e-05,0.0439285714285714,0.1218134715025906,0.0073014787430683,2
1636.0,21.5,9.8,0.0,0.0642828316242143,40.2,2.7,1.1,6.2,0.92,0.362204724409449,0.0004916510020732,0.0445107843137254,1.0,0.007,1
491.0,1.9,0.39,0.0,0.0159908536585365,20.1,0.7,0.0,4.1,0.83,0.326771653543307,0.0002840421052631,0.0358798283261802,0.1475757575757575,0.0041766596638655,3
332.0,0.6,0.5,0.0025738007380073,0.0147947947947947,16.4,15.1,1.3857142857142857,0.7,0.0100076,0.00394,0.0001645434893617,0.0296961538461538,0.127931654676259,0.006790625,4
551.0,7.5,5.2,0.122314335060449,0.0124893203883495,10.0,10.0,1.65,6.1,0.3,0.118110236220472,0.000214326396495,0.0219459459459459,0.1063440860215053,0.0042594911937377,2
437.0,2.8,1.9,1.0,0.0004214703425229,16.6,16.2,7.500000000000001e-05,3.0,0.1,0.0393700787401575,0.0001577508731082,0.0248373983739837,0.4882588235294117,0.0117407407407407,2
413.0,2.4,1.6,0.2276225854383358,0.0022706995003568,11.8,11.1,0.2,7.2,0.1,0.0393700787401575,0.0001170662983425,0.00890625,0.1159259259259259,0.0028423841059602,3
2030.0,50.8,22.0,0.0200222469410455,0.0781293250141803,2.2,1.8,0.9,6.2,1.04,0.409448818897638,3.580171358629131e-05,0.0070802696078431,0.26,0.0016093167701863,0
222.0,0.5,0.0,0.0176752767527675,0.0,11.0,11.0,1.0,0.5,0.0,0.0,0.0003461665949203,0.0130214592274678,0.1262307692307692,0.0081123076923076,4
1586.0,5.1,0.9,1.0,0.0003634085213032,74.6,30.3,4.0,5.7,0.5,0.196850393700787,0.0001360675203725,0.0220121951219512,0.1797333333333334,0.0071646090534979,2
335.0,1.5,1.0,0.1701725997842502,0.0004684154175588,11.4,9.1,1.2,4.5,0.28,0.110236220472441,0.0003063823933975,0.022992,0.12,0.0041244444444444,3
1584.0,3.8,1.5,0.0054508196721311,0.0,73.0,8.6,4.9,9.6,0.8,0.31496062992126,0.0012897725540025,0.0707636718749999,0.2236610169491525,0.0065821917808219,4
410.0,2.7,1.8,1.0,0.0002451963241436,15.2,14.9,0.3,3.0,0.12,0.047244094488189,0.00012,0.0415384615384615,0.1270332480818414,0.004816,2
1370.0,29.3,12.0,0.1474972191323693,0.0963301191151446,0.5,0.5,6.75,16.5,2.12,0.834645669291339,0.0001936046511627,0.0272686887254902,0.337263671875,0.0045418478260869,0
1886.0,16.6,8.3,0.2479166666666666,0.0089014084507042,70.2,61.7,0.22,4.1,0.42,0.165354330708661,0.0004794525547445,0.0545300988319856,0.2735064782096584,0.0055888682745825,0
812.0,9.8,7.3,0.0,0.0133680781758957,23.8,15.8,1.1,2.0,0.1,0.0393700787401575,1.5476354679802955e-05,0.0396614173228346,0.3154782608695652,0.00716,1
1519.0,17.5,8.8,0.0,0.0,43.5,2.9,1.5,7.0,1.1176,0.44,0.0002632313167259,0.0,0.3257761732851986,0.0047349693251533,1
2040.0,21.0,17.0,0.3108167770419426,0.0611454545454545,69.0,32.0,0.8500000000000001,5.3,0.490000000000001,0.192913385826772,0.000146909090909,0.0073934108527131,0.2110197044334975,0.0017815476190476,0
2270.0,34.0,17.0,0.2,0.1045570051049347,53.0,51.0,3.1,5.5,0.08,0.031496062992126,0.0002649326805385,0.0363939950980392,0.1989393939393939,0.0025277419354838,0
1862.0,25.7,17.6,0.3501103752759382,0.0668090909090909,47.6,28.3,2.05,6.0,0.89,0.350393700787402,8.218181818181819e-05,0.0052374031007751,0.1237733990147783,0.0014372023809523,0
339.0,0.0,0.0,0.0097267759562841,0.0,19.0,17.0,2.0,0.0,0.0,0.0,0.0008292210927573,0.049988,0.12,0.0059042253521126,4
476.0,2.7,1.1,0.006780442804428,0.0056656656656656,12.0,2.1,3.4,8.5,0.51,0.200787401574803,0.0001665825242718,0.0175639344262295,0.1605882352941176,0.0024776,4
671.0,6.5,0.7,0.0199568500539374,0.0,6.0,4.6,7.1,16.0,1.7,0.669291338582677,0.000145259118541,0.0136896725440806,0.127,0.0044844290657439,3
2380.0,37.0,17.5,0.0564705882352941,0.0555,52.5,52.0,1.5,5.5,0.3302,0.13,0.0002221366279069,0.0273982558139534,0.2894468704512373,0.0021918604651162,0
1852.0,50.0,11.0,0.9578947368421054,0.0,0.5,0.0,0.9,0.0,0.32,0.125984251968504,0.0008,0.0178772727272727,0.116875,0.0010853932584269,2
2039.0,23.0,6.0,0.0665472993136377,0.0042980482963943,60.0,29.0,5.9,7.1,0.56,0.220472440944882,0.0005655827338129,0.03165,0.3417142857142857,0.00445,1
644.0,8.0,0.0,1.0,0.0008284040995607,18.4,0.0,1.0,2.1,1.5,0.590551181102362,0.0001330106100795,0.0325576208178438,0.1469942196531792,0.003533851744186,2
971.0,8.1,4.7,0.0,0.0125982725527831,27.0,2.9,1.4,11.0,1.0,0.393700787401575,6.375e-05,0.0418157894736842,0.1425103092783505,0.0029869863013698,2
514.0,7.0,4.0,0.0,0.0001676829268292,4.8,0.4,0.8800000000000001,9.7,0.6,0.236220472440945,6.776470588235295e-05,0.0031408163265306,0.3127777777777777,0.0027137777777777,3
1658.0,12.0,6.9,0.1560044893378226,0.0,67.0,52.0,2.3,3.3,0.225044,0.0886,0.0004241860465116,4.416643741403031e-06,0.1394915254237288,0.0035635193133047,1
1002.0,8.9,2.2,0.0969561324977618,0.0282308964604697,28.4,6.4,0.0,10.3,1.65,0.649606299212598,0.0004500578512396,0.0363366834170854,0.6870149253731344,0.0045207547169811,1
666.0,9.0,1.5,0.01565036900369,0.001,3.3,1.1,4.9,14.0,1.0,0.393700787401575,0.000410230736117,0.0353075435203094,0.175,1.8532117647058823,4
1781.0,21.9,13.3,0.1182921348314607,0.1267600680657969,50.9,50.1,2.5900000000000003,4.0,0.01,0.0039370078740157,0.0006862587719298,0.0603159041394335,0.7505921052631579,0.0096237410071942,0
260.0,0.0,0.0,0.0138805970149253,0.0,13.0,13.0,1.6,0.5,0.02,0.0078740157480315,0.0004698721174004,0.0036779661016949,0.0333846153846153,0.00290325,4
81.8,1.0,1.0,0.0,0.0,1.0,1.0,1.34,1.0,0.29718,0.117,0.0002833333333333,0.0087179487179487,0.12,0.0146915887850467,3
1305.0,0.3,0.3,0.2768350668647845,0.0021422198429693,70.0,65.0,8.1,2.3,0.05,0.0196850393700787,6.508968609865471e-05,0.0060896860986547,0.0937906976744186,0.0012,3
2244.0,31.0,12.0,0.2284722222222222,0.0071136150234741,55.0,23.0,1.5,8.3,0.25,0.0984251968503937,0.0004508394160583,0.0492973944294699,0.271263839811543,0.0057758812615955,0
780.0,7.3,1.4,0.0,0.0087696118909991,12.0,0.8,0.6,17.7,0.9398,0.37,0.00046,0.02,0.192,0.007313193877551,3
285.0,1.8,0.3,0.4735706580366774,0.0014721627408993,9.4,9.1,0.5,3.2,0.05,0.0196850393700787,0.0001334479495268,0.0196186440677966,0.12,0.0085518518518518,3
471.0,2.3,0.8,0.0,0.0051829268292682,0.7,0.7,0.4583333333333333,22.0,1.4,0.551181102362205,0.0001222525,0.0242526315789473,0.101692883895131,0.0054164874551971,3
2028.0,22.3,14.9,0.1604004449388209,0.0981724333522405,64.4,42.0,0.0,5.4,0.65,0.255905511811024,0.0002095777233782,0.0293121936274509,0.327861328125,0.0035016304347826,0
2060.0,22.0,14.0,0.3483443708609272,0.0665545454545454,67.0,40.0,4.125,6.3,0.59944,0.236,8.509090909090909e-05,0.0053343023255813,0.1276945812807881,0.0014526785714285,0
222.0,0.0,0.0,0.015350553505535,0.0009578947368421,12.4,10.6,1.4,0.0,0.01,0.0039370078740157,0.0004197163151097,0.0395822050290135,0.3184,0.0023621621621621,4
2049.0,29.7,17.6,0.0,0.05865,46.2,37.8,7.6,6.1,0.0762,0.03,0.0001769433139534,0.0218241279069767,0.2834352256186317,0.0017459302325581,0
629.0,7.3,1.4,0.0139890710382513,0.0,13.0,1.6,0.5,8.1,0.6,0.236220472440945,0.0003701410419313,0.0158549848942598,0.1854901960784313,0.2079900662251654,4
1795.0,25.1,16.4,0.0328042328042328,0.0073709548387096,42.8,6.3,2.666666666666667,7.1,1.05,0.413385826771654,0.0005191446028513,0.0325584905660377,0.1685576923076923,0.0034660361134995,0
510.0,5.0,1.9,0.8374436090225564,0.0077333333333333,2.0,2.0,1.7777777777777777,18.5,1.9,0.748031496062992,0.0001455311355311,0.0815347593582887,0.1152341708542713,0.0115698113207547,2
653.0,8.0,3.5,0.084407796101949,0.0,1.0,0.6,0.0,20.0,2.25,0.885826771653543,0.0003273803307223,0.0323200859291084,0.3000697674418604,0.0058603580562659,1
680.0,7.0,3.4,0.1969157769869512,0.0003558823529411,18.4,2.0,0.0,7.1,0.71882,0.283,0.0002296363636363,0.0221598173515981,0.5459259259259259,0.0105153203342618,2
2562.0,50.5,8.2,0.2840749063670412,0.0623208556149732,16.8,5.1,0.175,20.9,1.45,0.570866141732283,0.0001632165697674,0.0016148255813953,0.1241739894551845,0.0033681472081218,0
2161.0,25.0,2.4,0.0616532378394509,0.0004462454515382,64.0,6.7,2.6,8.2,1.9,0.748031496062992,0.0003107338129496,0.0431083916083916,0.3839901477832512,0.0031428571428571,1
659.0,3.2,0.6,0.3791801510248112,0.00115988579586,27.2,0.6,3.1,4.3,0.76,0.299212598425197,0.0001697435897435,0.0329113553113553,0.1403731343283582,0.0056991701244813,3
438.0,2.3,0.7,0.0,0.0026676829268292,14.0,1.7,1.0,6.3,0.71,0.279527559055118,0.000178765,0.0287684210526315,0.204578313253012,0.0030271428571428,3
1767.0,18.5,1.8,0.0,0.0633903407211379,58.4,33.8,1.4,4.6,0.7,0.275590551181102,0.0004951568762957,0.0457153594771241,0.7398214285714286,0.007,1
824.0,8.1,4.1,0.0,0.0183993902439024,21.4,0.6,0.0,8.8,0.19,0.0748031496062992,0.0001934415584415,0.03504,0.1430487804878048,0.0238783783783783,3
92.0,0.0,0.0,0.0169741697416974,0.0,1.1,0.7,2.8,3.1,0.58,0.228346456692913,0.0003683482565647,0.0164332688588007,0.1885411140583554,0.0074497435897435,4
1878.0,14.0,9.4,0.0,0.0415243135957657,67.8,16.7,6.7,9.1,1.11,0.437007874015748,0.0005810507947477,0.0697562814070351,0.4279069767441861,0.0034944162436548,1
994.0,19.5,14.0,0.0887516254876463,0.0,8.5,8.5,0.0,7.5,1.95,0.767716535433071,0.0002996562228024,0.0376756176154672,0.2388720930232558,0.0055882352941176,1
1712.0,17.0,7.0,0.2170131086142322,0.0156768149882903,58.0,33.0,1.5,5.0,0.6,0.236220472440945,0.0003444965445749,7.555690866510539e-05,0.3015503875968992,0.0026045901639344,1
829.0,7.3,2.3,0.2238403451995684,0.0006459671663097,20.0,2.1,1.1,12.0,0.9144,0.36,0.0002297386519944,0.0268496503496503,0.12,0.0058933333333333,3
402.0,5.1,0.7,0.0056642066420664,0.008088088088088,7.6,2.4,4.4,2.9,0.55,0.216535433070866,0.000155725,0.0219842857142857,0.1190909090909091,0.0051064516129032,4
1822.0,20.0,2.1,0.2362745098039215,0.0,65.0,2.4,7.0,4.8,0.87,0.34251968503937,0.0004175,0.049,0.3345882352941176,0.00925,2
1795.0,10.3,1.04,0.7635746606334841,0.0036827676240208,71.9,33.4,3.0,10.6,0.08,0.031496062992126,0.0002202652519893,0.0413184210526315,0.3192857142857143,0.0030657142857142,2
523.0,2.7,1.9,0.4887307236061684,0.0,22.0,19.0,2.95,2.9,0.1,0.0393700787401575,0.00012,0.0232926829268292,0.388125,0.0070253623188405,2
278.0,0.6,0.5,0.0022924354243542,0.0154054054054054,13.5,11.9,4.254545454545455,0.5,0.01,0.0039370078740157,0.0001638062978723,0.0333587606837606,0.1259568345323741,0.0059328125,4
608.0,7.1,2.7,0.0,0.041359907376778,0.6,0.6,0.8,19.6,1.87,0.736220472440945,0.0005816966136834,0.0693429648241206,0.4474418604651163,0.0036223350253807,1
331.0,5.8,2.3,0.4559138187221396,0.0016746966452533,1.9,0.4,1.8,4.1,1.0,0.393700787401575,0.0001354838709677,0.0553333333333333,0.12,0.0079353086419753,3
197.0,0.1,0.0,1.0,0.0005735171261487,11.2,10.9,0.1,0.1,0.006,0.0023622047244094,0.000214533178114,0.0236923076923076,0.9738275862068966,0.007,2
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1016,0.04,0.0002895238095238,0.037051282051282,0.12,0.0151775700934579,3
1825.0,15.2,10.5,0.0662433862433862,0.0115133863799283,68.8,38.3,2.0,4.7,0.15,0.0590551181102362,0.0005030549898167,0.0327981927710843,0.121344674556213,0.0049604471195184,0
564.0,5.7,3.5,0.0159271217712177,0.0008380952380952,15.5,4.0,4.0,3.4,0.5,0.196850393700787,0.0004014748170469,0.0313617021276595,0.1704774535809018,0.0034152777777777,4
555.0,8.0,4.7,1.0,0.0007021720969089,8.0,1.5,1.1,6.7,0.83,0.326771653543307,0.0002625797438882,0.02,0.15776,0.008024,2
1049.0,12.0,4.6,0.4223744292237443,0.0334013186813186,24.0,2.0,2.5,10.5,1.4,0.551181102362205,0.0002670291390728,0.0570975609756097,0.4761538461538461,0.0084053846153846,2
536.0,10.0,0.8,0.0,0.0198323170731707,6.0,1.4,0.0,2.2,0.9499999,0.374015708661417,6.777777777777777e-05,0.0076685393258426,0.0769148936170212,0.0576984269662921,3
595.0,6.0,1.0,0.0055950184501845,0.0082382382382382,16.0,2.0,2.0,5.0,0.8,0.31496062992126,0.0001666,0.0217485714285714,0.1140082644628099,0.0048029325513196,4
316.0,0.2,0.0,0.0047970479704797,0.0099699699699699,17.0,17.0,2.0,0.2,0.1016,0.04,0.0001703685106382,0.012,0.0553884297520661,0.0013023460410557,4
289.0,2.9,1.0,0.004520295202952,0.0105705705705705,7.4,1.0,1.7,2.3,0.19,0.0748031496062992,0.0001696434042553,0.0202173913043478,0.0474187499999999,0.0009987499999999,4
439.0,5.6,3.5,1.0,0.0002535505430242,8.5,1.2,0.35,4.7,1.06,0.417322834645669,0.00012,0.0384615384615384,0.128158567774936,0.004976,2
