energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,code,score
1004.0,9.2,6.3,1.0,8.521303258145359e-05,35.3,16.3,3.3,2.5,0.09,0.0354330708661417,0.00012,0.0365030674846625,0.1825116279069767,0.0037644012944983,7.0,3270160663682,2
172.0,1.4,0.9,1.0,8.47953216374269e-05,6.0,4.1,1.2,0.6,1.1684,0.46,0.00012,0.0365337423312883,0.1819162790697674,0.0037640776699029,4.0,3270160688449,2
723.0,7.0,1.3,1.0,8.187134502923973e-05,20.6,4.6,0.9,6.4,1.27,0.5,0.00012,0.0367484662576687,0.1777488372093023,0.0037618122977346,5.0,3270160725175,2
738.0,7.8,6.0,1.0,8.020050125313286e-05,23.7,18.8,1.1,2.3,0.1016,0.04,0.00012,0.0368711656441717,0.1753674418604651,0.0037605177993527,10.0,3270160734252,2
398.0,0.4,0.1,1.0,7.978279030910606e-05,21.9,21.5,0.3,0.6,0.01,0.0039370078740157,0.00012,0.0369018404907975,0.1747720930232558,0.0037601941747572,5.0,3270160735082,2
436.0,0.5,0.4,1.0,7.936507936507937e-05,24.3,24.2,0.5,0.3,0.0254,0.01,0.00012,0.0369325153374233,0.1741767441860465,0.0037598705501618,6.0,3270160735167,2
350.0,0.3,0.1,1.0,7.894736842105267e-05,18.7,18.7,0.6,1.1,0.05,0.0196850393700787,0.00012,0.036963190184049,0.1735813953488372,0.0037595469255663,5.0,3270160735907,2
337.0,0.3,0.1,1.0,7.769423558897249e-05,19.5,17.6,0.5,0.4,0.02,0.0078740157480315,0.00012,0.0370552147239263,0.1717953488372093,0.0037585760517799,4.0,3270160737567,2
656.0,11.1,7.5,1.0,7.727652464494569e-05,9.6,1.5,1.6,4.0,0.36,0.141732283464567,0.00012,0.0370858895705521,0.1712,0.0037582524271844,5.0,3270160754571,2
814.0,8.9,5.2,1.0,7.6858813700919e-05,24.8,13.1,4.3,1.7,0.119888,0.0472,0.00012,0.0371165644171779,0.1706046511627907,0.0037579288025889,3.0,3270160759606,2
693.0,8.1,5.0,1.0,7.477025898078532e-05,14.3,1.1,1.0,8.4,0.71,0.279527559055118,0.00012,0.0372699386503067,0.1676279069767441,0.0037563106796116,3.0,3270160810796,2
559.0,9.4,6.3,1.0,7.435254803675852e-05,3.4,1.5,0.8,8.6,0.75,0.295275590551181,0.00012,0.0373006134969325,0.1670325581395348,0.0037559870550161,4.0,3270160811366,2
708.0,12.4,5.3,1.0,7.393483709273183e-05,6.9,1.5,1.1,7.3,0.55,0.216535433070866,0.00012,0.0373312883435582,0.1664372093023255,0.0037556634304207,4.0,3270160811526,2
737.0,10.8,6.7,1.0,7.351712614870514e-05,11.3,1.8,1.9,7.6,0.66,0.259842519685039,0.00012,0.037361963190184,0.1658418604651163,0.0037553398058252,4.0,3270160812196,2
758.0,11.2,7.6,1.0,7.226399331662495e-05,9.8,2.1,1.3,9.9,0.68072,0.268,0.00012,0.0374539877300613,0.1640558139534883,0.0037543689320388,10.0,3270160817146,2
703.0,12.7,4.7,1.0,7.184628237259815e-05,5.9,1.8,2.1,6.9,0.7112,0.28,0.00012,0.0374846625766871,0.163460465116279,0.0037540453074433,3.0,3270160817313,2
881.0,6.3,4.4,1.0,7.017543859649128e-05,35.5,17.8,2.0,1.9,0.22,0.0866141732283465,0.00012,0.0376073619631901,0.1610790697674418,0.0037527508090614,6.0,3270160826148,2
1261.0,14.8,4.4,1.0,6.975772765246448e-05,30.6,2.7,2.6,10.2,1.1176,0.44,0.00012,0.0376380368098159,0.1604837209302325,0.003752427184466,8.0,3270160830695,2
781.0,10.0,6.1,1.0,6.683375104427742e-05,15.7,3.5,2.3,7.5,0.8128,0.32,0.00012,0.0378527607361963,0.1563162790697674,0.0037501618122977,8.0,3270160837380,2
471.0,0.8,0.8,1.0,6.599832915622392e-05,26.9,24.2,1.8,0.5,0.02,0.0078740157480315,0.00012,0.0379141104294478,0.1551255813953488,0.0037495145631067,4.0,3270160840106,2
656.0,7.0,4.7,1.0,6.432748538011694e-05,21.0,17.3,0.9,2.0,0.2032,0.08,0.00012,0.0380368098159509,0.1527441860465116,0.0037482200647249,6.0,3270160840427,2
516.0,4.9,3.4,1.0,6.098579782790308e-05,16.8,16.0,2.0,3.0,0.1016,0.04,0.00012,0.038282208588957,0.1479813953488372,0.0037456310679611,4.0,3270160843732,2
676.0,6.9,3.2,1.0,5.346700083542187e-05,21.3,0.01,0.6,3.0,0.40894,0.161,0.00012,0.0388343558282208,0.1372651162790698,0.0037398058252427,5.0,3270160863556,2
483.0,4.7,3.1,1.0,5.2631578947368376e-05,12.8,0.6,1.0,4.9,0.71,0.279527559055118,0.00012,0.0388957055214723,0.1360744186046511,0.0037391585760517,3.0,3270160864461,2
673.0,9.6,4.7,1.0,5.179615705931499e-05,12.9,1.2,1.6,5.2,0.62,0.244094488188976,0.00012,0.0389570552147239,0.1348837209302325,0.0037385113268608,3.0,3270160867691,2
785.0,11.5,6.1,1.0,5.09607351712615e-05,17.3,5.4,1.9,3.1,0.762,0.3,0.00012,0.0390184049079754,0.1336930232558139,0.0037378640776699,10.0,3270160870998,2
534.0,5.0,2.1,1.0,4.970760233918132e-05,16.8,2.2,1.4,3.2,0.56,0.220472440944882,0.00012,0.0391104294478527,0.131906976744186,0.0037368932038834,3.0,3270160872053,2
878.0,10.2,3.3,1.0,4.845446950710113e-05,10.1,0.5,0.8,19.0,1.17,0.460629921259842,0.00012,0.03920245398773,0.1301209302325581,0.003735922330097,4.0,3270160881895,2
785.0,12.5,6.8,1.0,4.720133667502084e-05,9.8,2.8,2.1,8.3,1.02108,0.402,0.00012,0.0392944785276073,0.1283348837209302,0.0037349514563106,10.0,3270160890552,2
758.0,14.9,6.2,1.0,4.636591478696746e-05,5.7,2.8,1.2,5.9,0.81,0.318897637795276,0.00012,0.0393558282208588,0.1271441860465116,0.0037343042071197,10.0,3270160892792,2
943.0,7.2,5.0,1.0,4.5948203842940656e-05,27.3,0.5,1.9,11.6,1.37,0.539370078740158,0.00012,0.0393865030674846,0.1265488372093023,0.0037339805825242,9.0,3270160893102,2
757.0,9.1,6.3,1.0,4.344193817878029e-05,16.0,1.7,1.0,8.1,0.66,0.259842519685039,0.00012,0.0395705521472392,0.1229767441860465,0.0037320388349514,4.0,3270160897582,2
1230.0,14.0,4.8,1.0,4.30242272347536e-05,31.0,1.6,0.9,11.0,0.93,0.366141732283465,0.00012,0.039601226993865,0.1223813953488372,0.0037317152103559,10.0,3270160897827,2
1599.0,5.5,0.5,1.0,4.26065162907268e-05,68.0,4.8,6.8,11.0,1.4,0.551181102362205,0.00012,0.0396319018404908,0.1217860465116279,0.0037313915857605,6.0,3270190007425,2
2227.0,60.0,14.0,1.0,4.2188805346700105e-05,0.0,0.0,3.4,0.0,0.39878,0.157,0.00012,0.0396625766871165,0.1211906976744186,0.003731067961165,10.0,3270190020080,2
332.0,0.06,0.01,1.0,4.051796157059312e-05,19.1,15.5,0.3,0.3,0.0254,0.01,0.00012,0.0397852760736196,0.12,0.0037297734627831,3.0,3270190022626,2
439.0,3.0,2.0,1.0,3.801169590643275e-05,17.0,13.0,0.4,2.6,0.23,0.0905511811023622,0.00012,0.0399693251533742,0.1321621621621621,0.0037278317152103,4.0,3270190024446,2
638.0,3.5,2.5,1.0,3.675856307435257e-05,26.0,16.5,0.0,3.9,0.1016,0.04,0.00012,0.0395757575757575,0.1504054054054054,0.0037268608414239,4.0,3270190026853,2
466.0,3.0,0.96,1.0,3.592314118629908e-05,1.9,1.9,0.0,19.0,2.0066,0.79,0.00012,0.0391515151515151,0.1625675675675675,0.003726213592233,4.0,3270190031741,2
466.0,3.0,0.96,1.0,3.5505430242272385e-05,1.9,1.9,0.0,19.0,2.0066,0.79,0.00012,0.0389393939393939,0.1686486486486486,0.0037258899676375,4.0,3270190031765,2
599.0,10.9,3.5,1.0,3.42522974101922e-05,0.2,0.2,0.5,11.1,1.016,0.4,0.00012,0.0383030303030303,0.1868918918918918,0.0037249190938511,3.0,3270190116233,2
968.0,25.0,1.9,1.0,3.341687552213871e-05,1.9,0.8,1.2333333333333334,0.6,1.6002,0.63,0.00012,0.0378787878787878,0.199054054054054,0.0037242718446601,9.0,3270190117773,2
983.0,25.0,2.0,1.0,3.2163742690058525e-05,2.6,1.4,2.8,0.6,1.8,0.708661417322835,0.00012,0.0372424242424242,0.2172972972972973,0.0037233009708737,10.0,3270190128571,2
1706.0,7.2,0.9,1.0,2.8822055137844665e-05,68.0,5.6,6.7,12.0,1.6,0.62992125984252,0.00012,0.0355454545454545,0.2659459459459459,0.00372071197411,7.0,3270190197867,2
480.0,4.0,1.5,1.0,2.8404344193817864e-05,2.0,1.8,0.0,18.0,1.9,0.748031496062992,0.00012,0.0353333333333333,0.2720270270270269,0.0037203883495145,5.0,3270190199359,2
836.0,6.8,2.8,1.0,2.756892230576437e-05,25.0,3.8,2.8,7.8,1.5,0.590551181102362,0.00012,0.0349090909090909,0.2841891891891892,0.0037197411003236,3.0,3270190202974,2
452.0,2.7,0.7,1.0,2.673350041771099e-05,0.9,0.9,0.0,20.0,2.0,0.78740157480315,0.00012,0.0344848484848484,0.2963513513513513,0.0037190938511326,4.0,3270190203414,2
461.0,2.2,0.6,1.0,2.6315789473684188e-05,0.8,0.8,0.0,22.0,2.2,0.866141732283465,0.00012,0.0342727272727272,0.3024324324324324,0.0037187702265372,5.0,3270190203629,2
461.0,2.2,0.6,1.0,2.5898078529657496e-05,0.8,0.8,0.0,22.0,2.2,0.866141732283465,0.00012,0.034060606060606,0.3085135135135135,0.0037184466019417,5.0,3270190203636,2
453.0,2.6,0.5,1.0,2.5480367585630696e-05,19.0,19.0,0.3999999999999999,2.2,0.129794,0.0511,0.00012,0.0338484848484848,0.3145945945945946,0.0037181229773462,4.0,3270190204367,2
678.0,7.1,4.3,1.0,2.5062656641604004e-05,20.0,18.0,0.7999999999999999,4.0,0.13,0.0511811023622047,0.00012,0.0336363636363636,0.3206756756756757,0.0037177993527508,7.0,3270190205562,2
689.0,10.0,6.1,1.0,2.339181286549713e-05,10.0,1.3,1.1,7.8,0.63,0.248031496062992,0.00012,0.0326153846153846,0.345,0.0037165048543689,5.0,3270190214489,2
661.0,11.9,4.5,1.0,2.297410192147044e-05,5.6,4.0,2.3,6.3,1.143,0.45,0.00012,0.0322307692307692,0.351081081081081,0.0037161812297734,3.0,3270190215721,2
1005.0,13.0,3.7,1.0,2.2556390977443528e-05,21.0,3.5,0.9,8.3,0.98,0.385826771653543,0.00012,0.0318461538461538,0.3571621621621621,0.0037158576051779,3.0,3270190216056,2
777.0,9.0,5.5,1.0,2.213868003341684e-05,21.0,21.0,1.3,4.5,0.13,0.0511811023622047,0.00012,0.0314615384615384,0.3632432432432432,0.0037155339805825,10.0,3270190216810,2
586.0,7.8,3.8,1.0,2.1720969089390144e-05,9.8,3.1,0.65,7.1,0.93,0.366141732283465,0.00012,0.031076923076923,0.3693243243243242,0.003715210355987,4.0,3270190218241,2
788.0,12.0,6.6,1.0,2.088554720133676e-05,13.0,1.3,1.3,6.6,0.76,0.299212598425197,0.00012,0.0303076923076923,0.3814864864864865,0.0037145631067961,10.0,3270190253112,2
565.0,5.9,2.9,1.0,2.046783625730985e-05,13.0,1.6,1.4,6.3,1.1,0.433070866141732,0.00012,0.0299230769230769,0.3875675675675675,0.0037142394822006,3.0,3270190256076,2
405.0,1.8,0.3,1.0,0.0,16.5,14.2,0.6,3.1,0.1778,0.07,0.00012,0.0159,0.12,0.003698328488372,3.0,3273220085257,2
442.0,3.4,2.3,1.0,8.41874084919473e-06,15.7,13.3,0.0,2.9,0.1,0.0393700787401575,0.00012,0.0188,0.155,0.0036966569767441,4.0,3273220139073,2
490.0,5.3,3.5,1.0,1.3469985358711567e-05,13.0,12.3,0.0,4.3,0.1,0.0393700787401575,0.00012,0.02054,0.176,0.0036956540697674,4.0,3273220140765,2
435.0,4.7,3.2,1.0,2.693997071742313e-05,11.5,9.5,0.0,4.0,0.0699999999999999,0.0275590551181102,0.00012,0.02518,0.19,0.0036929796511627,4.0,3273220540213,2
848.0,11.4,4.8,1.0,5.219619326500732e-05,18.7,3.0,0.8,6.0,1.03,0.405511811023622,0.00012,0.03388,0.16389425,0.003687965116279,6.0,3273314125005,2
1691.0,8.5,1.82,1.0,6.061493411420205e-05,69.0,6.0,4.8,12.7,1.1,0.433070866141732,0.00012,0.03678,0.152028,0.0036862936046511,6.0,3273670002194,2
490.0,5.3,2.5,1.0,6.2298682284041e-05,12.0,4.0,1.3,4.7,0.75,0.295275590551181,0.00012,0.03736,0.14965475,0.0036859593023255,3.0,3274470001462,2
637.0,9.0,4.0,1.0,6.398243045387995e-05,10.9,1.0,0.6,6.5,1.0,0.393700787401575,0.00012,0.03794,0.1472815,0.003685625,4.0,3274470001479,2
407.0,0.1,0.0,1.0,6.734992679355784e-05,23.6,21.4,0.1,0.1,0.0,0.0,0.00012,0.0391,0.142535,0.0036849563953488,5.0,3274661084120,2
361.0,0.02,0.0,1.0,6.903367496339678e-05,20.3,17.7,0.1,0.1,0.0,0.0,0.00012,0.03968,0.14016175,0.0036846220930232,4.0,3274661092316,2
328.0,0.0,0.0,1.0,7.240117130307467e-05,19.3,18.6,0.0,0.0,0.0,0.0,0.00012,0.04084,0.13541525,0.003683953488372,4.0,3274661092750,2
200.0,0.0,0.0,1.0,7.576866764275256e-05,11.0,8.0,0.0,0.7,0.00508,0.002,0.00012,0.042,0.13066875,0.0036832848837209,3.0,3274936601007,2
434.0,6.0,0.2,1.0,8.41874084919473e-05,6.7,2.1,2.4,5.7,3.5,1.37795275590551,0.00012,0.0303448275862068,0.1188025,0.003681613372093,8.0,3275550000245,2
385.0,5.5,0.2,1.0,8.587115666178624e-05,6.3,2.1,2.4,5.7,2.7,1.06299212598425,0.00012,0.0305172413793103,0.11642925,0.0036812790697674,8.0,3275550000498,2
339.0,5.0,0.3,1.0,8.755490483162519e-05,7.1,1.9,4.3,5.3,2.4,0.944881889763779,0.00012,0.0306896551724137,0.114056,0.0036809447674418,6.0,3275550003932,2
1160.0,24.3,2.6,1.0,8.923865300146413e-05,18.0,2.8,3.8,1.2,1.5,0.590551181102362,0.00012,0.0308620689655172,0.11168275,0.0036806104651162,6.0,3275550602425,2
485.0,4.4,0.4,1.0,9.597364568081992e-05,10.4,1.8,0.5,8.3,2.032,0.8,0.00012,0.031551724137931,0.10218975,0.0036792732558139,4.0,3276170010829,2
470.0,4.4,0.3,1.0,0.0001077598828696,9.5,2.2,0.25,7.9,2.0,0.78740157480315,0.00012,0.0327586206896551,0.085577,0.0036769331395348,5.0,3276170019150,2
359.0,1.5,0.2,1.0,0.000114494875549,8.6,2.7,0.8999999999999999,9.0,1.8,0.708661417322835,0.00012,0.0334482758620689,0.076084,0.0036755959302325,3.0,3276170027100,2
413.0,2.9,1.9,1.0,0.0001448023426061,15.0,14.5,0.5249999999999999,3.0,0.1,0.0393700787401575,0.00012,0.036551724137931,0.0333655,0.003669578488372,4.0,3277390000928,2
406.0,2.8,1.9,1.0,0.0001464860907759,14.5,14.2,0.35,3.0,0.1,0.0393700787401575,0.00012,0.0367241379310344,0.03099225,0.0036692441860465,4.0,3277390000942,2
423.0,2.7,1.9,1.0,0.0001498535871156,15.0,15.0,0.0,3.0,0.13,0.0511811023622047,0.00012,0.0370689655172413,0.02624575,0.0036685755813953,4.0,3277390001123,2
533.0,5.9,4.0,1.0,0.0001582723279648,15.8,13.5,0.0,2.7,0.09,0.0354330708661417,0.00012,0.0379310344827586,0.0143795,0.0036669040697674,5.0,3277390015090,2
403.0,2.8,1.9,1.0,0.0001633235724743,15.0,14.1,0.0,3.0,0.1,0.0393700787401575,0.00012,0.0384482758620689,0.00725975,0.0036659011627906,4.0,3277390053221,2
413.0,2.9,1.9,1.0,0.0001717423133235,15.0,14.5,0.0,3.0,0.1,0.0393700787401575,0.00012,0.0393103448275862,0.048084,0.0036642296511627,4.0,3277396125014,2
409.0,3.2,2.2,1.0,0.000176793557833,13.8,13.6,0.05,3.3,0.1,0.0393700787401575,0.00012,0.0398275862068965,0.12,0.003663226744186,4.0,3277397000037,2
410.0,3.0,1.8,1.0,0.0001784773060029,14.2,13.8,0.1,3.3,0.127,0.05,0.00012,0.04,0.12,0.0036628924418604,3.0,3277397002017,2
419.0,3.2,2.2,1.0,0.0001801610541727,14.4,13.9,0.0666666666666666,3.3,0.1,0.0393700787401575,0.00012,0.0401724137931034,0.12,0.0036625581395348,4.0,3277397002024,2
383.0,3.0,2.0,1.0,0.0001818448023426,12.8,12.2,0.0333333333333333,3.1,0.1,0.0393700787401575,0.00012,0.0403448275862069,0.12,0.0036622238372093,3.0,3277397002048,2
506.0,2.2,1.5,1.0,0.0001986822840409,18.0,19.0,0.3,6.0,0.27,0.106299212598425,0.00012,0.0420689655172413,0.12,0.0036588808139534,4.0,3278690085646,2
513.0,2.09,1.3,1.0,0.0002003660322108,19.0,19.0,0.2249999999999999,6.8,0.27,0.106299212598425,0.00012,0.0422413793103448,0.12,0.0036585465116279,3.0,3278690085684,2
720.0,12.4,8.7,1.0,0.0002020497803806,3.5,3.5,0.15,11.9,0.07,0.0275590551181102,0.00012,0.0424137931034482,0.12,0.0036582122093023,5.0,3278691100065,2
590.0,6.4,4.5,1.0,0.0002121522693997,16.0,15.3,0.0,4.9,0.06,0.0236220472440945,0.00012,0.0434482758620689,0.12,0.0036562063953488,5.0,3278691130123,2
420.0,3.0,2.0,1.0,0.0002222547584187,14.5,14.5,0.0,3.5,0.11,0.0433070866141732,0.00012,0.0444827586206896,0.12,0.0036542005813953,3.0,3278692420025,2
619.0,6.2,4.2,1.0,0.0002693997071742,19.0,16.0,0.0,2.4,0.07,0.0275590551181102,0.00012,0.0493103448275862,0.1361702127659574,0.003644840116279,7.0,3279231182008,2
552.0,6.666666666666667,4.3,1.0,0.0002727672035139,17.0,15.0,0.0,2.3,0.08,0.031496062992126,0.00012,0.0496551724137931,0.1378723404255319,0.0036441715116279,7.0,3279231187003,2
877.0,15.0,1.1,1.0,0.0003401171303074,14.5,1.5,0.0,3.9,0.98,0.385826771653543,0.00012,0.056551724137931,0.1302312138728323,0.0036307994186046,5.0,32817800066609,2
869.0,15.0,1.1,1.0,0.0003620058565153,14.0,1.0,0.0,3.8,0.98,0.385826771653543,0.00012,0.0587931034482758,0.1309826589595376,0.003626453488372,5.0,3281780066609,2
773.0,7.1,0.8,1.0,0.0003670571010248,24.3,4.5,0.0,4.7,1.09982,0.433,0.00012,0.0593103448275862,0.1311560693641618,0.0036254505813953,4.0,3281780091434,2
430.0,8.4,0.6,1.0,0.0003687408491947,4.4,3.32,0.0,1.12,0.84,0.331,0.00012,0.0594827586206896,0.1312138728323699,0.0036251162790697,4.0,3281780096040,2
564.0,6.1,0.6,1.0,0.0003704245973645,15.7,5.0,0.0,3.0,0.82042,0.323,0.00012,0.0596551724137931,0.131271676300578,0.0036247819767441,4.0,3281780096057,2
722.0,14.0,1.4,1.0,0.0003805270863836,8.4,4.3,0.0,3.0,1.3,0.511811023622047,0.00012,0.0606896551724138,0.1316184971098266,0.0036227761627906,7.0,3281780875010,2
471.0,7.6,0.8,1.0,0.0003838945827232,7.4,0.9,0.0,2.8,1.25,0.492125984251969,0.00012,0.0610344827586206,0.1317341040462427,0.0036221075581395,5.0,3281780878851,2
750.0,6.3,0.7,1.0,0.0003855783308931,25.0,5.3,0.0,4.3,1.2,0.47244094488189,0.00012,0.0612068965517241,0.1317919075144508,0.0036217732558139,6.0,3281780886467,2
463.0,5.33,3.6,1.0,0.0004024158125915,9.78,1.42,1.11,5.33,0.889,0.35,0.00012,0.0629310344827586,0.1323699421965318,0.0036184302325581,3.0,3282740203911,2
410.0,3.5,2.4,1.0,0.0004091508052708,11.9,0.8,0.8,4.1,0.8,0.31496062992126,0.00012,0.0636206896551724,0.1326011560693641,0.0036170930232558,3.0,3282740380223,2
780.0,11.0,5.8,1.0,0.0004125183016105,12.0,2.3,1.6,9.2,1.2,0.47244094488189,0.00012,0.0639655172413793,0.1327167630057803,0.0036164244186046,10.0,3282741660072,2
383.0,5.6,3.8,1.0,0.0004158857979502,5.3,1.5,0.5,4.8,0.86,0.338582677165354,0.00012,0.0643103448275862,0.1328323699421965,0.0036157558139534,5.0,3282764221212,2
434.0,5.9,3.6,1.0,0.00041756954612,7.3,1.6,0.9,6.3,0.9,0.354330708661417,0.00012,0.0644827586206896,0.1328901734104046,0.0036154215116279,3.0,3282930004632,2
837.0,6.1,3.0,1.0,0.0004192532942898,25.7,3.4,3.4,8.7,1.66,0.653543307086614,0.00012,0.0646551724137931,0.1329479768786127,0.0036150872093023,7.0,3283040290014,2
988.0,8.6,3.7,1.0,0.0004226207906295,26.4,4.6,1.5,12.3,1.31064,0.516,0.00012,0.065,0.1330635838150289,0.0036144186046511,9.0,3283040411877,2
942.0,9.4,4.0,1.0,0.0004243045387994,20.9,4.7,2.3,13.1,1.22,0.480314960629921,0.00012,0.0651724137931034,0.133121387283237,0.0036140843023255,8.0,3283040492364,2
917.0,6.7,2.1,1.0,0.0004259882869692,27.1,2.4,1.815,11.0,1.17094,0.461,0.00012,0.0653448275862069,0.133179190751445,0.00361375,4.0,3283040625113,2
1030.0,9.2,2.47,1.0,0.000427672035139,25.4,4.4,1.33,14.6,1.48,0.583,0.00012,0.0655172413793103,0.1332369942196531,0.0036134156976744,10.0,3283040625793,2
474.0,3.6,0.3,1.0,0.0004360907759882,12.0,3.4,0.3333333333333333,8.5,1.8,0.708661417322835,0.00012,0.0663793103448276,0.1335260115606936,0.0036117441860465,3.0,3283859477378,2
982.0,8.0,4.3,1.0,0.0004562957540263,26.0,1.9,2.9,13.0,1.5,0.590551181102362,0.00012,0.0684482758620689,0.1342196531791907,0.0036077325581395,8.0,3287390072801,2
715.0,10.0,3.7,1.0,0.0004579795021961,13.0,3.0,1.7,6.3,1.4,0.551181102362205,0.00012,0.0686206896551724,0.1342774566473988,0.0036073982558139,9.0,3287390075383,2
677.0,0.2,0.03,1.0,0.0004714494875549,38.0,37.0,1.7,0.6,0.06,0.0236220472440945,0.00012,0.07,0.1347398843930635,0.0036047238372093,7.0,3288131114514,2
380.0,0.4,0.2,1.0,0.0004748169838945,20.0,17.0,1.4,0.8,0.01,0.0039370078740157,0.00012,0.0518333333333333,0.1348554913294797,0.0036040552325581,3.0,3288131280318,2
392.0,3.9,2.7,1.0,0.000479868228404,13.1,9.5,1.4,0.8,0.045466,0.0179,0.00012,0.0245833333333333,0.135028901734104,0.0036030523255813,4.0,3288131510842,2
518.0,7.5,5.4,1.0,0.0004882869692532,9.3,0.8,1.0,4.4,0.5,0.196850393700787,0.00012,0.0216666666666666,0.1353179190751445,0.0036013808139534,5.0,3288740701549,2
688.0,4.4,2.9,1.0,0.0005438506588579,28.5,25.0,0.6,2.0,0.1,0.0393700787401575,0.00012,0.033814126394052,0.1372254335260115,0.0035903488372093,8.0,3292590021207,2
642.0,3.0,1.8,1.0,0.0005489019033674,29.4,23.7,1.0,1.3,0.050038,0.0197,0.00012,0.0337918215613382,0.1373988439306358,0.0035893459302325,6.0,3292590309251,2
860.0,9.9,5.6,1.0,0.0005522693997071,25.8,24.6,1.7,2.4,0.08001,0.0315,0.00012,0.0337769516728624,0.137514450867052,0.0035886773255813,10.0,3292590448103,2
530.0,0.5,0.0,1.0,0.000553953147877,29.0,26.0,1.4,0.3,0.09,0.0354330708661417,0.00012,0.0337695167286245,0.1375722543352601,0.0035883430232558,4.0,3292590503581,2
915.0,10.2,5.5,1.0,0.0005691068814055,26.2,20.5,1.4,4.6,0.1,0.0393700787401575,0.00012,0.0337026022304832,0.1380924855491329,0.0035853343023255,10.0,3292590700454,2
804.0,14.0,8.1,1.0,0.0005707906295754,11.0,8.5,3.4,4.3,0.7,0.275590551181102,0.00012,0.0336951672862453,0.138150289017341,0.003585,10.0,3292590801649,2
954.0,13.0,5.6,1.0,0.0005775256222547,14.0,3.0,1.0,14.0,1.1,0.433070866141732,0.00012,0.0336654275092936,0.1383815028901734,0.0035836627906976,10.0,3292590825546,2
407.0,2.6,1.8,1.0,0.0005994143484626,15.0,15.0,0.0,3.3,0.11938,0.047,0.00012,0.0335687732342007,0.1391329479768786,0.0035793168604651,3.0,3297560122243,2
581.0,7.3,5.3,1.0,0.000606149341142,14.8,13.2,2.8,2.2,0.0199898,0.00787,0.00012,0.033539033457249,0.1393641618497109,0.0035779796511627,4.0,3297760080008,2
609.0,7.6,5.5,1.0,0.0006095168374816,16.7,15.4,2.0,2.0,0.02,0.0078740157480315,0.00012,0.0335241635687732,0.1394797687861271,0.0035773110465116,6.0,3297760080022,2
565.0,7.1,3.9,1.0,0.0006112005856515,14.8,14.0,0.8,2.5,0.026,0.0102362204724409,0.00012,0.0335167286245353,0.1395375722543352,0.003576976744186,5.0,3297760080053,2
581.0,7.3,5.3,1.0,0.0006128843338213,14.8,13.2,2.8,2.2,0.02,0.0078740157480315,0.00012,0.0335092936802974,0.1395953757225433,0.0035766424418604,4.0,3297760080107,2
577.0,7.1,3.9,1.0,0.0006145680819912,16.0,16.0,2.1,1.4,0.02,0.0078740157480315,0.00012,0.0335018587360594,0.1396531791907514,0.0035763081395348,5.0,3297760080138,2
800.0,0.6,0.1,1.0,0.0006297218155197,41.8,39.9,1.9,0.7,0.00381,0.0015,0.00012,0.0334349442379182,0.1401734104046242,0.0035732994186046,7.0,3299430063403,2
738.0,0.1,0.1,1.0,0.0006347730600292,40.3,39.3,1.0,0.4,0.003,0.0011811023622047,0.00012,0.0334126394052044,0.1403468208092485,0.0035722965116279,8.0,3299430066152,2
720.0,8.6,4.2,1.0,0.000678550512445,15.0,1.2,1.6,7.9,0.73,0.28740157480315,0.0001223872679045,0.0332193308550185,0.1418497109826589,0.0035636046511627,3.0,3302734197029,2
566.0,11.0,6.4,1.0,0.0006802342606149,2.2,0.7,1.0,6.7,0.6,0.236220472440945,0.0001225066312997,0.0332118959107806,0.141907514450867,0.0035632703488372,4.0,3302740268106,2
699.0,12.0,6.1,1.0,0.0006819180087847,8.9,3.4,1.1,5.6,0.7,0.275590551181102,0.0001226259946949,0.0332044609665427,0.1419653179190751,0.0035629360465116,10.0,3302740446023,2
758.0,10.3,5.53,1.0,0.0006852855051244,15.4,2.3,1.2,6.2,0.78,0.307086614173228,0.0001228647214854,0.0331895910780669,0.1420809248554913,0.0035622674418604,6.0,3302740729027,2
519.0,6.7,3.7,1.0,0.0006953879941434,9.9,4.7,1.0,5.6,0.79,0.311023622047244,0.0001235809018567,0.0331449814126394,0.1424277456647398,0.0035602616279069,4.0,3302740975103,2
667.0,8.9,5.0,1.0,0.0007122254758418,13.0,2.2,1.2,6.3,0.78,0.307086614173228,0.000124774535809,0.0330706319702602,0.1430057803468208,0.0035569186046511,4.0,3302742456020,2
635.0,6.2,2.2,1.0,0.0007172767203513,17.0,2.5,0.7,6.5,0.99,0.389763779527559,0.0001251326259946,0.0330483271375464,0.143179190751445,0.0035559156976744,3.0,3302744004021,2
703.0,8.8,3.71,1.0,0.0007189604685212,14.4,2.6,1.5,7.1,0.9398,0.37,0.0001252519893899,0.0330408921933085,0.1432369942196532,0.0035555813953488,3.0,3302744094022,2
755.0,9.3,4.9,1.0,0.000720644216691,14.0,3.2,1.2,9.6,0.75,0.295275590551181,0.0001253713527851,0.0330334572490706,0.1432947976878612,0.0035552470930232,3.0,3302744122022,2
297.0,1.4,1.31,1.0,0.0007223279648609,9.5,2.1,1.1,4.4,1.905,0.75,0.0001254907161803,0.0330260223048327,0.1433526011560693,0.0035549127906976,6.0,3302744295023,2
